filename,path,split,class,label,width,height,aspect_ratio,file_size_kb,mode,format,has_alpha,has_exif,exif_tag_count,camera,r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,saturation_mean,saturation_std,color_entropy,blur_score,colorfulness,high_freq_energy
sample_817.jpg,newfinetune2\train\real\sample_817.jpg,train,real,0,300,300,1.0,30.11,RGB,JPEG,False,False,,,54.59,92.92,99.88,59.53,70.34,70.63,82.46,62.1,0.4863,0.266,7.4698,1308.06,69.23,42638.04
sample_818.jpg,newfinetune2\train\real\sample_818.jpg,train,real,0,1920,1080,1.778,574.95,RGB,JPEG,False,False,,,109.85,102.18,121.86,54.8,61.61,79.32,111.3,54.8,0.499,0.2752,7.89,292.54,73.25,42512.56
sample_820.jpg,newfinetune2\train\real\sample_820.jpg,train,real,0,667,1000,0.667,87.17,RGB,JPEG,False,False,,,241.16,232.65,231.4,29.79,50.01,53.63,235.07,43.98,0.0701,0.167,2.9136,775.31,31.8,69962.1
sample_825.jpg,newfinetune2\train\real\sample_825.jpg,train,real,0,474,595,0.797,80.17,RGB,JPEG,False,False,,,170.18,170.36,156.81,78.96,72.62,73.66,165.79,73.9,0.1785,0.1488,7.5459,1133.75,30.93,63641.15
sample_828.jpg,newfinetune2\train\real\sample_828.jpg,train,real,0,634,583,1.087,134.04,RGB,JPEG,False,False,,,144.17,120.19,124.41,68.38,74.14,82.67,129.59,71.05,0.2779,0.2725,7.8093,1693.24,62.44,59240.16
sample_830.jpg,newfinetune2\train\real\sample_830.jpg,train,real,0,800,600,1.333,209.3,RGB,JPEG,False,False,,,137.91,105.12,69.41,68.13,64.85,55.64,104.15,61.57,0.566,0.2174,7.8978,1036.5,48.85,70245.31
sample_838.jpg,newfinetune2\train\real\sample_838.jpg,train,real,0,480,601,0.799,43.73,RGB,JPEG,False,False,,,181.74,177.67,174.89,45.21,49.31,50.64,178.1,48.09,0.0617,0.1133,5.7889,172.17,14.75,25860.23
sample_844.jpg,newfinetune2\train\real\sample_844.jpg,train,real,0,1000,714,1.401,140.47,RGB,JPEG,False,False,,,68.05,46.25,62.79,54.99,38.21,59.26,59.03,40.32,0.584,0.2433,7.2723,175.76,68.98,42871.55
sample_845.jpg,newfinetune2\train\real\sample_845.jpg,train,real,0,512,512,1.0,91.91,RGB,JPEG,False,False,,,154.09,139.81,140.88,95.89,90.49,91.7,144.93,92.38,0.1284,0.1914,7.134,3392.61,23.02,123472.07
sample_85.jpg,newfinetune2\train\real\sample_85.jpg,train,real,0,712,600,1.187,81.31,RGB,JPEG,False,False,,,43.33,46.89,82.52,61.8,55.1,64.34,57.58,53.24,0.7064,0.309,7.0662,341.3,64.14,62044.89
sample_853.jpg,newfinetune2\train\real\sample_853.jpg,train,real,0,1000,667,1.499,169.99,RGB,JPEG,False,False,,,97.18,110.12,116.24,69.42,70.88,74.2,107.85,68.96,0.3134,0.2553,7.8363,1022.67,43.83,84199.93
sample_854.jpg,newfinetune2\train\real\sample_854.jpg,train,real,0,205,320,0.641,22.31,RGB,JPEG,False,False,,,72.83,64.23,55.38,76.34,72.48,65.56,64.15,69.38,0.4157,0.2757,6.9099,1767.75,40.73,35492.45
sample_86.jpg,newfinetune2\train\real\sample_86.jpg,train,real,0,135,191,0.707,17.83,RGB,JPEG,False,False,,,169.68,144.1,117.33,61.89,70.13,67.27,143.7,62.54,0.3763,0.243,7.9366,7385.6,62.04,17533.81
sample_860.jpg,newfinetune2\train\real\sample_860.jpg,train,real,0,628,419,1.499,52.38,RGB,JPEG,False,False,,,170.91,168.45,165.81,86.6,89.12,87.27,168.39,87.15,0.1322,0.1971,7.1931,1225.81,22.79,71150.32
sample_861.jpg,newfinetune2\train\real\sample_861.jpg,train,real,0,632,434,1.456,101.68,RGB,JPEG,False,False,,,145.34,122.58,105.29,56.36,61.42,65.46,124.4,58.49,0.3539,0.2178,7.8107,336.19,45.6,44294.87
sample_862.jpg,newfinetune2\train\real\sample_862.jpg,train,real,0,640,360,1.778,65.24,RGB,JPEG,False,False,,,142.59,137.63,126.98,92.5,88.54,84.38,135.74,87.1,0.1713,0.2263,6.2859,2375.82,36.54,65161.65
sample_863.jpg,newfinetune2\train\real\sample_863.jpg,train,real,0,1000,668,1.497,219.57,RGB,JPEG,False,False,,,119.61,102.53,128.52,56.24,68.81,51.2,116.89,54.05,0.3615,0.322,7.8151,1719.84,56.25,43706.82
sample_866.jpg,newfinetune2\train\real\sample_866.jpg,train,real,0,468,702,0.667,47.72,RGB,JPEG,False,False,,,241.37,234.34,235.89,44.58,50.59,50.55,237.2,48.16,0.0467,0.1042,2.8973,1461.5,18.48,99818.85
sample_874.jpg,newfinetune2\train\real\sample_874.jpg,train,real,0,550,460,1.196,48.86,RGB,JPEG,False,False,,,222.77,214.01,205.9,48.86,56.43,65.11,214.23,55.92,0.1129,0.203,6.1751,404.85,31.06,30914.78
sample_877.jpg,newfinetune2\train\real\sample_877.jpg,train,real,0,2000,1000,2.0,417.05,RGB,JPEG,False,False,,,142.46,125.14,103.63,65.38,63.66,68.02,123.74,60.33,0.4089,0.2555,7.8953,213.62,61.8,64183.26
sample_879.jpg,newfinetune2\train\real\sample_879.jpg,train,real,0,738,416,1.774,79.72,RGB,JPEG,False,False,,,89.5,87.33,98.36,60.5,54.28,53.58,91.73,48.43,0.3576,0.2949,7.5923,90.0,58.62,17301.64
sample_882.jpg,newfinetune2\train\real\sample_882.jpg,train,real,0,557,700,0.796,79.26,RGB,JPEG,False,False,,,144.32,146.63,141.29,68.3,67.62,69.68,144.08,68.53,0.0879,0.1325,7.5011,101.7,3.68,28189.75
sample_883.jpg,newfinetune2\train\real\sample_883.jpg,train,real,0,640,345,1.855,74.37,RGB,JPEG,False,False,,,164.11,163.88,161.36,87.31,87.17,85.33,163.12,86.52,0.0144,0.0501,7.2929,2058.96,9.13,58945.91
sample_888.jpg,newfinetune2\train\real\sample_888.jpg,train,real,0,300,300,1.0,28.93,RGB,JPEG,False,False,,,99.04,81.28,56.97,76.54,67.6,51.7,79.1,64.57,0.4781,0.2384,7.5354,821.33,41.33,32545.62
sample_89.jpg,newfinetune2\train\real\sample_89.jpg,train,real,0,1000,1000,1.0,211.43,RGB,JPEG,False,False,,,179.69,171.69,170.23,97.59,99.47,98.94,173.87,98.23,0.1252,0.1923,5.1228,892.38,24.21,101570.46
sample_894.jpg,newfinetune2\train\real\sample_894.jpg,train,real,0,773,435,1.777,40.97,RGB,JPEG,False,False,,,100.11,86.63,82.31,53.9,46.8,47.26,89.68,46.87,0.3669,0.1749,7.5319,44.07,31.84,13032.11
sample_896.jpg,newfinetune2\train\real\sample_896.jpg,train,real,0,474,355,1.335,37.83,RGB,JPEG,False,False,,,144.68,141.47,100.93,53.58,48.77,47.07,129.03,48.53,0.3755,0.1219,7.4682,872.51,30.5,49143.99
sample_899.jpg,newfinetune2\train\real\sample_899.jpg,train,real,0,275,1400,0.196,92.92,RGB,JPEG,False,False,,,203.52,173.31,152.69,66.3,78.35,90.17,176.51,76.52,0.3222,0.2953,6.4617,1060.8,57.03,56327.32
sample_90.jpg,newfinetune2\train\real\sample_90.jpg,train,real,0,800,800,1.0,167.91,RGB,JPEG,False,False,,,114.59,92.07,86.12,80.54,72.28,68.56,97.59,70.03,0.3862,0.2713,7.724,498.45,58.53,55081.62
sample_900.jpg,newfinetune2\train\real\sample_900.jpg,train,real,0,600,442,1.357,100.45,RGB,JPEG,False,False,,,95.92,85.44,173.75,60.77,57.56,36.27,118.37,46.99,0.5471,0.2414,7.774,1155.76,73.08,60333.21
sample_901.jpg,newfinetune2\train\real\sample_901.jpg,train,real,0,160,240,0.667,12.75,RGB,JPEG,False,False,,,169.09,131.51,118.77,74.88,72.25,69.63,139.79,70.79,0.324,0.1701,7.566,578.7,47.74,9825.39
sample_911.jpg,newfinetune2\train\real\sample_911.jpg,train,real,0,1200,800,1.5,148.65,RGB,JPEG,False,False,,,169.49,160.6,157.34,86.1,86.5,86.63,162.47,85.99,0.1431,0.1741,6.8943,328.27,22.36,37066.96
sample_913.jpg,newfinetune2\train\real\sample_913.jpg,train,real,0,163,160,1.019,5.76,RGB,JPEG,False,False,,,183.5,212.77,169.0,38.24,45.74,44.24,188.42,37.83,0.2622,0.1033,7.1555,296.0,44.03,3998.69
sample_914.jpg,newfinetune2\train\real\sample_914.jpg,train,real,0,600,399,1.504,78.1,RGB,JPEG,False,False,,,134.46,106.74,92.8,45.75,44.55,40.58,111.33,41.52,0.3242,0.1834,7.4304,1100.66,41.24,52907.21
sample_915.jpg,newfinetune2\train\real\sample_915.jpg,train,real,0,480,321,1.495,52.41,RGB,JPEG,False,False,,,126.21,94.94,95.11,46.57,58.48,60.21,105.42,50.1,0.3492,0.2896,7.7186,576.42,61.96,34162.81
sample_916.jpg,newfinetune2\train\real\sample_916.jpg,train,real,0,555,312,1.779,22.02,RGB,JPEG,False,False,,,53.43,35.21,22.9,59.15,42.05,31.87,37.18,44.01,0.667,0.1794,6.291,125.03,36.69,20924.02
sample_917.jpg,newfinetune2\train\real\sample_917.jpg,train,real,0,710,1000,0.71,96.07,RGB,JPEG,False,False,,,228.27,217.46,213.84,23.63,36.07,38.74,219.85,32.32,0.0738,0.1136,5.6036,267.23,24.36,26492.21
sample_918.jpg,newfinetune2\train\real\sample_918.jpg,train,real,0,634,579,1.095,103.54,RGB,JPEG,False,False,,,162.35,146.79,143.22,58.13,65.11,64.29,150.79,59.48,0.2787,0.137,7.6289,358.3,36.75,39305.36
sample_919.jpg,newfinetune2\train\real\sample_919.jpg,train,real,0,1000,680,1.471,165.78,RGB,JPEG,False,False,,,53.42,52.74,51.49,70.04,68.99,66.87,52.55,68.63,0.0201,0.0733,5.6038,4081.67,3.94,67816.06
sample_920.jpg,newfinetune2\train\real\sample_920.jpg,train,real,0,1000,340,2.941,93.41,RGB,JPEG,False,False,,,119.6,116.75,100.34,71.4,73.01,80.21,112.23,73.83,0.2577,0.2572,7.5115,991.85,31.84,38714.75
sample_921.jpg,newfinetune2\train\real\sample_921.jpg,train,real,0,800,515,1.553,67.78,RGB,JPEG,False,False,,,176.73,163.74,161.84,48.37,55.14,57.36,167.44,52.0,0.1262,0.1811,7.26,391.16,35.43,36870.78
sample_922.jpg,newfinetune2\train\real\sample_922.jpg,train,real,0,560,315,1.778,58.31,RGB,JPEG,False,False,,,101.63,69.38,75.87,65.34,58.13,54.77,82.29,57.21,0.3685,0.2578,7.3171,1175.53,48.19,58836.34
sample_924.jpg,newfinetune2\train\real\sample_924.jpg,train,real,0,800,800,1.0,187.98,RGB,JPEG,False,False,,,84.56,76.35,84.98,64.18,55.37,56.75,81.96,57.44,0.2215,0.1483,7.3289,1046.9,31.24,86490.25
sample_928.jpg,newfinetune2\train\real\sample_928.jpg,train,real,0,1200,801,1.498,233.78,RGB,JPEG,False,False,,,105.89,98.71,95.8,85.26,78.07,66.07,100.13,73.54,0.4541,0.2943,7.7496,232.78,49.61,87620.71
sample_934.jpg,newfinetune2\train\real\sample_934.jpg,train,real,0,205,123,1.667,9.68,RGB,JPEG,False,False,,,113.21,99.92,98.33,79.92,80.35,76.38,103.82,77.65,0.3109,0.2703,7.6847,1400.44,32.87,8571.09
sample_936.jpg,newfinetune2\train\real\sample_936.jpg,train,real,0,1140,1562,0.73,170.38,RGB,JPEG,False,False,,,209.66,210.47,208.33,55.67,54.57,51.72,209.49,53.01,0.0938,0.1401,6.0948,373.84,22.96,35963.49
sample_937.jpg,newfinetune2\train\real\sample_937.jpg,train,real,0,240,240,1.0,23.22,RGB,JPEG,False,False,,,155.21,147.06,139.68,94.56,91.75,88.22,147.31,90.78,0.1952,0.1966,7.4977,4934.52,28.51,92387.55
sample_940.jpg,newfinetune2\train\real\sample_940.jpg,train,real,0,500,305,1.639,44.21,RGB,JPEG,False,False,,,144.69,150.52,145.27,61.6,63.38,74.29,146.82,63.01,0.2574,0.1854,7.6819,234.71,43.33,15122.63
sample_941.jpg,newfinetune2\train\real\sample_941.jpg,train,real,0,720,540,1.333,169.44,RGB,JPEG,False,False,,,152.58,105.54,87.64,79.42,78.01,80.29,115.25,74.89,0.4661,0.2956,7.4244,1088.71,78.64,77857.83
sample_942.jpg,newfinetune2\train\real\sample_942.jpg,train,real,0,437,649,0.673,26.83,RGB,JPEG,False,False,,,210.9,203.31,191.76,50.47,49.88,44.77,201.99,48.28,0.0995,0.0448,5.8063,744.51,11.75,19999.34
sample_943.jpg,newfinetune2\train\real\sample_943.jpg,train,real,0,164,240,0.683,24.32,RGB,JPEG,False,False,,,141.06,122.99,98.27,90.93,85.66,75.1,120.77,82.1,0.368,0.2444,7.7573,6941.64,50.61,35542.31
sample_944.jpg,newfinetune2\train\real\sample_944.jpg,train,real,0,800,800,1.0,185.39,RGB,JPEG,False,False,,,175.94,187.7,129.04,62.46,48.47,68.74,164.23,52.03,0.4016,0.2317,7.4829,495.63,72.01,48114.29
sample_945.jpg,newfinetune2\train\real\sample_945.jpg,train,real,0,980,552,1.775,109.03,RGB,JPEG,False,False,,,109.09,110.96,111.45,74.81,78.71,78.11,110.5,75.98,0.2637,0.1615,7.7278,131.75,27.61,30555.24
sample_946.jpg,newfinetune2\train\real\sample_946.jpg,train,real,0,320,228,1.404,35.01,RGB,JPEG,False,False,,,200.36,174.66,184.35,66.56,81.07,71.47,186.46,68.58,0.2256,0.2648,7.2295,2577.85,64.06,40740.66
sample_951.jpg,newfinetune2\train\real\sample_951.jpg,train,real,0,630,477,1.321,139.04,RGB,JPEG,False,False,,,100.04,89.86,97.45,93.26,85.02,75.06,95.78,66.9,0.6702,0.3094,7.594,2542.22,98.13,87765.1
sample_953.jpg,newfinetune2\train\real\sample_953.jpg,train,real,0,2667,4000,0.667,1955.45,RGB,JPEG,False,False,,,172.12,174.8,147.35,79.49,76.26,85.97,164.76,78.52,0.2463,0.2456,6.3102,121.75,46.1,56288.7
sample_954.jpg,newfinetune2\train\real\sample_954.jpg,train,real,0,107,160,0.669,7.17,RGB,JPEG,False,False,,,115.25,101.79,94.63,79.68,74.43,73.37,103.89,74.77,0.2164,0.1883,7.64,1059.85,33.5,3955.55
sample_96.jpg,newfinetune2\train\real\sample_96.jpg,train,real,0,920,840,1.095,132.61,RGB,JPEG,False,False,,,102.48,86.96,78.79,70.56,62.28,59.19,89.41,62.53,0.2874,0.2121,7.6394,46.35,35.5,36456.32
sample_960.jpg,newfinetune2\train\real\sample_960.jpg,train,real,0,1280,720,1.778,380.41,RGB,JPEG,False,False,,,122.0,85.89,72.96,90.64,76.43,59.84,93.62,59.96,0.4481,0.3542,7.6033,2069.8,120.21,83659.34
sample_962.jpg,newfinetune2\train\real\sample_962.jpg,train,real,0,900,600,1.5,282.71,RGB,JPEG,False,False,,,199.53,174.97,154.17,58.37,69.04,77.45,176.22,66.88,0.2908,0.2431,7.3235,5716.34,45.94,150800.49
sample_964.jpg,newfinetune2\train\real\sample_964.jpg,train,real,0,634,461,1.375,47.93,RGB,JPEG,False,False,,,164.66,146.7,140.21,74.82,74.92,76.35,150.52,74.22,0.187,0.1227,7.2739,35.38,34.74,11975.56
sample_967.jpg,newfinetune2\train\real\sample_967.jpg,train,real,0,1200,1200,1.0,345.63,RGB,JPEG,False,False,,,157.2,150.78,132.55,83.19,86.39,84.07,146.84,81.98,0.2307,0.2432,7.6214,361.56,50.75,92854.4
sample_971.jpg,newfinetune2\train\real\sample_971.jpg,train,real,0,240,300,0.8,14.5,RGB,JPEG,False,False,,,176.36,172.48,170.57,109.42,109.31,109.69,173.14,109.12,0.0377,0.1281,3.9846,1341.54,21.48,33174.99
sample_974.jpg,newfinetune2\train\real\sample_974.jpg,train,real,0,640,360,1.778,67.81,RGB,JPEG,False,False,,,144.98,127.35,95.06,71.55,67.76,70.33,122.46,67.14,0.3611,0.2414,7.6113,1165.75,54.7,48823.14
sample_980.jpg,newfinetune2\train\real\sample_980.jpg,train,real,0,625,415,1.506,95.12,RGB,JPEG,False,False,,,78.62,64.61,63.31,68.15,57.78,55.58,68.85,59.16,0.2633,0.2456,7.3277,2183.22,35.85,62519.46
sample_981.jpg,newfinetune2\train\real\sample_981.jpg,train,real,0,634,511,1.241,91.02,RGB,JPEG,False,False,,,110.67,89.02,85.15,70.33,66.51,66.76,94.95,64.74,0.4182,0.2462,7.6631,230.44,47.17,42208.1
sample_983.jpg,newfinetune2\train\real\sample_983.jpg,train,real,0,480,391,1.228,38.4,RGB,JPEG,False,False,,,103.68,123.17,129.66,42.66,65.32,58.03,118.84,51.22,0.2933,0.1385,7.4763,135.65,53.59,15571.47
sample_985.jpg,newfinetune2\train\real\sample_985.jpg,train,real,0,480,360,1.333,37.3,RGB,JPEG,False,False,,,98.79,114.44,121.19,89.45,92.88,95.28,111.47,90.25,0.2416,0.3085,6.7036,787.54,51.89,27509.81
sample_99.jpg,newfinetune2\train\real\sample_99.jpg,train,real,0,426,329,1.295,39.51,RGB,JPEG,False,False,,,94.67,82.46,87.88,38.34,47.48,43.9,88.34,41.84,0.3329,0.2086,7.3911,209.6,21.29,20604.61
sample_991.jpg,newfinetune2\train\real\sample_991.jpg,train,real,0,600,600,1.0,93.74,RGB,JPEG,False,False,,,158.07,158.8,167.08,92.89,95.83,96.65,161.32,92.68,0.2742,0.2719,5.9807,1487.88,47.69,60609.75
sample_992.jpg,newfinetune2\train\real\sample_992.jpg,train,real,0,360,240,1.5,43.05,RGB,JPEG,False,False,,,173.28,214.43,229.9,50.16,37.25,32.84,205.87,37.33,0.2618,0.1675,7.0088,2134.35,52.25,60714.64
sample_995.jpg,newfinetune2\train\real\sample_995.jpg,train,real,0,800,494,1.619,103.39,RGB,JPEG,False,False,,,139.9,128.99,123.56,68.51,70.22,69.8,130.82,67.42,0.2417,0.2401,7.8933,631.64,40.19,47874.37
sample_996.jpg,newfinetune2\train\real\sample_996.jpg,train,real,0,980,490,2.0,246.79,RGB,JPEG,False,False,,,110.0,84.95,74.03,87.87,85.52,84.69,89.66,83.48,0.4911,0.3038,7.3029,4852.29,54.21,140957.23
sample_10.jpg,newfinetune2\train\fake\sample_10.jpg,train,fake,1,832,1248,0.667,356.85,RGB,JPEG,False,False,,,118.13,109.27,96.32,37.05,29.24,22.56,107.91,29.38,0.1724,0.0828,6.9261,191.85,20.5,32518.97
sample_1006.jpg,newfinetune2\train\fake\sample_1006.jpg,train,fake,1,880,1168,0.753,334.79,RGB,JPEG,False,False,,,113.14,112.67,112.97,63.77,64.34,64.02,112.93,64.04,0.0128,0.0222,7.4771,203.02,1.25,45231.86
sample_1010.jpg,newfinetune2\train\fake\sample_1010.jpg,train,fake,1,1152,768,1.5,232.39,RGB,JPEG,False,False,,,127.3,123.42,115.0,32.04,30.93,36.49,121.91,29.36,0.1985,0.2294,6.532,204.67,36.2,37453.72
sample_1013.jpg,newfinetune2\train\fake\sample_1013.jpg,train,fake,1,768,1024,0.75,232.59,RGB,JPEG,False,False,,,164.06,153.88,148.32,100.84,102.45,105.77,155.42,102.28,0.2139,0.2665,5.5872,992.01,32.99,57747.94
sample_1019.jpg,newfinetune2\train\fake\sample_1019.jpg,train,fake,1,1024,1024,1.0,435.85,RGB,JPEG,False,False,,,141.8,92.07,63.12,79.23,47.67,36.12,98.99,49.51,0.4574,0.2719,7.6772,432.05,85.45,56396.86
sample_1020.jpg,newfinetune2\train\fake\sample_1020.jpg,train,fake,1,1024,512,2.0,227.11,RGB,JPEG,False,False,,,108.54,107.26,69.01,57.31,51.77,54.85,94.94,52.87,0.4754,0.1894,7.6764,681.27,36.27,47200.24
sample_1023.jpg,newfinetune2\train\fake\sample_1023.jpg,train,fake,1,1024,1024,1.0,114.45,RGB,JPEG,False,False,,,33.49,25.73,21.87,36.63,26.9,20.85,27.03,27.44,0.232,0.2399,5.4132,15.99,23.34,28582.43
sample_1024.jpg,newfinetune2\train\fake\sample_1024.jpg,train,fake,1,1024,768,1.333,185.22,RGB,JPEG,False,False,,,120.09,101.87,98.25,42.69,39.39,39.08,106.74,38.07,0.2078,0.1911,7.186,157.38,38.96,21039.86
sample_1027.jpg,newfinetune2\train\fake\sample_1027.jpg,train,fake,1,768,1024,0.75,268.45,RGB,JPEG,False,False,,,124.12,111.47,106.94,86.6,85.3,82.92,114.18,84.49,0.2048,0.1537,7.4233,520.37,24.82,66485.98
sample_1028.jpg,newfinetune2\train\fake\sample_1028.jpg,train,fake,1,1024,512,2.0,106.89,RGB,JPEG,False,False,,,96.58,80.06,83.25,65.7,55.77,55.86,86.63,56.52,0.3244,0.1786,7.6877,122.66,40.58,20740.09
sample_103.jpg,newfinetune2\train\fake\sample_103.jpg,train,fake,1,1152,768,1.5,293.45,RGB,JPEG,False,False,,,104.36,90.03,72.82,96.87,85.55,78.09,89.07,75.79,0.6718,0.3234,7.1986,944.48,93.88,74079.16
sample_1031.jpg,newfinetune2\train\fake\sample_1031.jpg,train,fake,1,512,512,1.0,84.65,RGB,JPEG,False,False,,,127.36,126.68,126.29,89.72,88.81,88.77,126.78,89.06,0.023,0.0474,7.2017,707.91,6.99,52442.07
sample_1034.jpg,newfinetune2\train\fake\sample_1034.jpg,train,fake,1,1024,1024,1.0,428.99,RGB,JPEG,False,False,,,117.21,118.78,111.48,58.37,57.14,58.2,115.83,57.82,0.0832,0.0815,7.6577,1717.71,8.68,73459.55
sample_1035.jpg,newfinetune2\train\fake\sample_1035.jpg,train,fake,1,768,1024,0.75,200.17,RGB,JPEG,False,False,,,139.66,145.86,149.08,94.16,85.94,84.8,144.87,86.5,0.2822,0.335,7.4054,656.08,40.33,78548.58
sample_1038.jpg,newfinetune2\train\fake\sample_1038.jpg,train,fake,1,1024,1024,1.0,259.44,RGB,JPEG,False,False,,,208.95,201.11,193.38,60.51,67.25,72.73,201.14,66.26,0.1133,0.1737,6.5309,744.34,26.83,45721.31
sample_1039.jpg,newfinetune2\train\fake\sample_1039.jpg,train,fake,1,1024,1024,1.0,416.37,RGB,JPEG,False,False,,,87.65,53.95,28.86,70.68,54.34,38.32,56.82,53.19,0.7364,0.2075,7.1646,810.54,55.31,83371.32
sample_1047.jpg,newfinetune2\train\fake\sample_1047.jpg,train,fake,1,768,1024,0.75,150.76,RGB,JPEG,False,False,,,39.41,31.8,28.53,60.59,49.42,44.6,33.25,51.08,0.2147,0.2319,5.8784,490.56,24.97,61706.56
sample_1052.jpg,newfinetune2\train\fake\sample_1052.jpg,train,fake,1,1168,880,1.327,559.26,RGB,JPEG,False,False,,,111.64,104.1,98.25,65.13,58.98,65.15,104.66,62.54,0.2096,0.1464,7.6921,1723.26,21.84,111531.09
sample_1053.jpg,newfinetune2\train\fake\sample_1053.jpg,train,fake,1,1248,832,1.5,404.54,RGB,JPEG,False,False,,,129.99,120.79,110.94,25.02,25.49,26.46,120.57,25.33,0.1556,0.0785,6.5301,559.37,13.82,38466.39
sample_1060.jpg,newfinetune2\train\fake\sample_1060.jpg,train,fake,1,1024,512,2.0,113.7,RGB,JPEG,False,False,,,27.66,28.96,30.97,24.08,22.23,19.62,29.2,21.51,0.1722,0.0743,5.4668,114.6,11.27,18422.57
sample_1062.jpg,newfinetune2\train\fake\sample_1062.jpg,train,fake,1,1024,1024,1.0,236.12,RGB,JPEG,False,False,,,123.42,80.72,70.1,39.05,34.4,30.97,91.41,33.56,0.4315,0.1188,7.1329,59.42,39.04,21452.34
sample_1073.jpg,newfinetune2\train\fake\sample_1073.jpg,train,fake,1,1024,512,2.0,258.01,RGB,JPEG,False,False,,,129.17,121.39,91.82,73.16,64.73,75.24,114.13,61.25,0.5212,0.2703,7.9429,1290.09,78.61,73935.08
sample_1074.jpg,newfinetune2\train\fake\sample_1074.jpg,train,fake,1,768,1024,0.75,361.31,RGB,JPEG,False,False,,,122.69,79.9,57.16,35.89,31.03,25.94,86.59,30.62,0.5505,0.0843,7.3034,907.02,31.93,61550.84
sample_1076.jpg,newfinetune2\train\fake\sample_1076.jpg,train,fake,1,1024,1024,1.0,114.9,RGB,JPEG,False,False,,,126.63,103.95,96.74,105.04,96.86,95.77,109.11,96.84,0.2827,0.333,6.5551,26.32,58.52,38079.09
sample_1078.jpg,newfinetune2\train\fake\sample_1078.jpg,train,fake,1,512,1024,0.5,124.92,RGB,JPEG,False,False,,,130.89,129.05,123.5,62.01,52.22,51.47,127.81,54.56,0.2,0.1778,7.5919,199.02,19.72,29584.45
sample_1080.jpg,newfinetune2\train\fake\sample_1080.jpg,train,fake,1,768,1344,0.571,159.88,RGB,JPEG,False,False,,,45.91,43.87,42.82,87.21,83.51,81.78,44.2,83.61,0.6135,0.3781,4.9847,475.76,23.54,97104.55
sample_1081.jpg,newfinetune2\train\fake\sample_1081.jpg,train,fake,1,1024,768,1.333,193.32,RGB,JPEG,False,False,,,92.08,87.93,84.44,90.53,88.85,86.42,88.15,88.21,0.1456,0.1799,6.4999,966.65,21.34,89988.2
sample_1083.jpg,newfinetune2\train\fake\sample_1083.jpg,train,fake,1,1280,800,1.6,230.99,RGB,JPEG,False,False,,,113.38,104.52,107.08,57.68,52.7,52.16,108.33,52.26,0.205,0.1701,7.5788,249.91,32.15,38476.63
sample_1086.jpg,newfinetune2\train\fake\sample_1086.jpg,train,fake,1,1024,1024,1.0,270.36,RGB,JPEG,False,False,,,108.72,95.25,82.68,79.81,68.33,66.46,95.55,68.22,0.4853,0.2071,7.7266,36.67,44.16,23944.52
sample_1094.jpg,newfinetune2\train\fake\sample_1094.jpg,train,fake,1,1248,832,1.5,269.97,RGB,JPEG,False,False,,,134.92,120.22,108.29,33.32,29.19,26.17,121.14,28.01,0.2161,0.1208,6.8587,213.24,26.34,24396.09
sample_1095.jpg,newfinetune2\train\fake\sample_1095.jpg,train,fake,1,1152,768,1.5,317.94,RGB,JPEG,False,False,,,171.16,153.42,130.95,76.43,74.46,73.78,151.84,72.82,0.3115,0.2092,7.3553,2761.21,44.5,71838.55
sample_1099.jpg,newfinetune2\train\fake\sample_1099.jpg,train,fake,1,880,1168,0.753,265.35,RGB,JPEG,False,False,,,120.82,98.43,95.98,31.02,25.67,22.61,105.08,24.87,0.2247,0.1153,6.8163,60.2,28.22,19517.9
sample_1100.jpg,newfinetune2\train\fake\sample_1100.jpg,train,fake,1,1248,832,1.5,333.45,RGB,JPEG,False,False,,,104.1,78.36,77.64,74.42,62.12,57.25,86.7,61.36,0.4002,0.2292,7.6139,486.26,51.49,63975.81
sample_1103.jpg,newfinetune2\train\fake\sample_1103.jpg,train,fake,1,880,1168,0.753,228.59,RGB,JPEG,False,False,,,127.85,126.28,125.62,33.4,33.15,33.25,126.58,33.21,0.0273,0.0405,5.4975,160.05,5.02,17627.53
sample_1104.jpg,newfinetune2\train\fake\sample_1104.jpg,train,fake,1,1248,832,1.5,276.35,RGB,JPEG,False,False,,,144.87,132.79,121.29,63.86,55.44,59.02,132.98,54.52,0.3394,0.1972,7.7241,746.72,47.5,59599.9
sample_1106.jpg,newfinetune2\train\fake\sample_1106.jpg,train,fake,1,1344,768,1.75,256.73,RGB,JPEG,False,False,,,197.39,184.47,174.73,52.78,61.09,68.36,185.53,60.39,0.1529,0.1566,6.8903,363.05,26.72,33984.31
sample_1108.jpg,newfinetune2\train\fake\sample_1108.jpg,train,fake,1,880,1168,0.753,375.78,RGB,JPEG,False,False,,,115.81,110.18,102.78,51.16,50.71,48.31,109.59,49.85,0.1549,0.0996,7.6268,257.99,11.96,56135.86
sample_111.jpg,newfinetune2\train\fake\sample_111.jpg,train,fake,1,768,1024,0.75,173.31,RGB,JPEG,False,False,,,175.31,178.03,180.71,91.93,88.11,84.21,178.02,87.57,0.1121,0.1982,6.6581,613.36,22.93,97396.66
